Order #,Order Date,Item Id,Item,Category,Quantity,Item Price,Item End Time,Payment Date,Payment Amount,Tracking #,Tax,Additional Fee,Shipping Price,Handling Price,Donation,Shipped Date,Seller
62095423,4/24/2026,261683474,Charmian Women's Patchwork Steampunk Corset Brocade Lace Up Skull Chains Sz L,Clothing > Women's Clothing > Intimates > Size L,1,$13.99,4/23/2026,4/24/2026,$23.87,380871563248	,$0.00,$0.00,$9.88,$0.00,$0.00,4/28/2026,Goodwill of Western and Northern Connecticut
62119645,4/25/2026,262018874,UCDC Cyberpunk Boots- Black- 12.5,Clothing > Men's Clothing > Shoes Men's > Size 12.5,1,$19.99,4/25/2026,4/25/2026,$25.98,496194879341	,$0.00,$0.00,$5.99,$0.00,$0.00,4/27/2026,Goodwill Industries of the Columbia Willamette
62140985,4/26/2026,262087523,Disturbia Women's Sheer Mesh Sleeves Velvet Details Dress US 6 UK 10,Clothing > Women's Clothing > Dresses > Size 6,1,$34.95,4/26/2026,4/26/2026,$40.94,871108434556	,$0.00,$0.00,$5.99,$0.00,$0.00,4/27/2026,Goodwill of Central & Southern Indiana
62145820,4/26/2026,261733030,Altered Carbon RPG Core Rulebook Hardcover Hunters Entertainment Cyberpunk Noir,Books > Fiction > Sci-Fi,1,$18.08,4/26/2026,4/26/2026,$54.89,380949925672	,$0.00,$0.00,$17.82,$4.00,$0.00,4/30/2026,Rappahannock Goodwill Industries Inc.
62145820,4/26/2026,261737868,Chronicles of Narnia 7-Book Box Set C.S. Lewis Full-Color Collector's Edition,Books > Collections/Sets,1,$14.99,4/26/2026,4/26/2026,$54.89,380949925672	,$0.00,$0.00,$17.82,$4.00,$0.00,4/30/2026,Rappahannock Goodwill Industries Inc.
62145950,4/26/2026,262208085,Realities: Final Revised Vision Version III Hardcover Art Book by David Howard,Books,1,$14.00,4/26/2026,4/26/2026,$57.42,871133978115	,$0.00,$0.00,$10.97,$10.47,$0.00,4/27/2026,Goodwill Industries of Ventura and Santa Barbara Counties
62145950,4/26/2026,262213621,King Of Battle and Blood by Scarlett St. Clair Hardcover Signature Edition Book,Books,1,$13.99,4/26/2026,4/26/2026,$57.42,871133978115	,$0.00,$0.00,$10.97,$10.47,$0.00,4/27/2026,Goodwill Industries of Ventura and Santa Barbara Counties
62145950,4/26/2026,262213714,The Thorn Garden Graphic Novel Adult Comic Book Mature OOP Rare,Books,1,$7.99,4/26/2026,4/26/2026,$57.42,871133978115	,$0.00,$0.00,$10.97,$10.47,$0.00,4/27/2026,Goodwill Industries of Ventura and Santa Barbara Counties
62146063,4/26/2026,261586475,"Pewter Tone Dragon & Galaxy Steampunk Style Etched Case 26"" Chain Pocket Watch*",Jewelry & Gemstones > Watches,1,$9.99,4/24/2026,4/26/2026,$21.87,380900984144	,$0.00,$0.00,$9.88,$2.00,$0.00,4/29/2026,Goodwill Industries of Northwest Ohio
62151218,4/26/2026,262003263,"Vintage Tripp NYC Daang Goodman Bondage Pants, Size Medium",Clothing > Men's Clothing > Retro/Vintage,1,$46.00,4/25/2026,4/26/2026,$70.00,380967939884	,$0.00,$0.00,$5.01,$6.00,$0.00,5/1/2026,Marion Goodwill Industries
62151218,4/26/2026,262199940,"UGG Chancery Bomber Boots, Size 11",Clothing > Women's Clothing > Shoes Women's,1,$12.99,4/26/2026,4/26/2026,$70.00,380967939884	,$0.00,$0.00,$5.01,$6.00,$0.00,5/1/2026,Marion Goodwill Industries
62151478,4/26/2026,261902177,Goth Punk Rock Earrings Bracelets Pendants Mixed Jewelry Lot,Bulk,1,$26.88,4/26/2026,4/26/2026,$51.05,380842970325	,$0.00,$0.00,$12.18,$4.00,$0.00,4/27/2026,"Goodwill Industries of Central Illinois, Inc."
62151478,4/26/2026,262389705,Pair of Vintage Hardcover Books Connie Bell Md & Wizard of Oz Jungle Book Flip,Books > Fiction,1,$7.99,4/26/2026,4/26/2026,$51.05,380842970325	,$0.00,$0.00,$12.18,$4.00,$0.00,4/27/2026,"Goodwill Industries of Central Illinois, Inc."
62151719,4/26/2026,262020855,Free People Women's Metallic Beaded Embroidered Sheer Tunic Black Size M Dress,Clothing > Women's Clothing > Dresses,1,$19.99,4/26/2026,4/28/2026,$25.98,524623454308	,$0.00,$0.00,$5.99,$0.00,$0.00,5/1/2026,Goodwill Industries of the Columbia Willamette
62180522,4/28/2026,261807636,1991 Comic Images Frank Frazetta Series 1 Trading Card Lot 90 Cards Fantasy Art,Collectibles > Sports Cards/Trading Cards,1,$18.00,4/27/2026,4/28/2026,$31.23,9400136106616274420178	,$0.00,$0.00,$9.88,$3.35,$0.00,5/5/2026,"Goodwill Industries of Akron, Ohio, Inc."
62180555,4/28/2026,262021043,Free People Women's Dance Magic Tunic Viscose Multicolor Size XS Blouse,Clothing > Women's Clothing > Shirts/Blouses > Size XS,1,$14.99,4/27/2026,4/28/2026,$22.98,524623452783	,$0.00,$0.00,$5.99,$2.00,$0.00,4/30/2026,Goodwill Industries of the Columbia Willamette
62180581,4/28/2026,261769466,2 Pair Black Goth Platform Boots Knee High Ankle with Buckles,Clothing > Men's Clothing > Shoes Men's > Size 10,1,$41.00,4/25/2026,4/28/2026,$55.29,871229807896	,$0.00,$0.00,$12.29,$2.00,$0.00,4/29/2026,Goodwill of Central & Southern Indiana
62180632,4/28/2026,261602582,"Fantasy, Egyptian, Gothic Games Workshop Metal Incense Burner with Figurine",For The Home,1,$48.00,4/24/2026,4/28/2026,$89.09,381036338163	,$0.00,$0.00,$11.10,$0.00,$0.00,5/4/2026,MERS/Missouri Goodwill Industries
62180632,4/28/2026,261874787,Bates Combat Boots Size 7.5 R,Clothing > Men's Clothing > Shoes Men's,1,$29.99,4/27/2026,4/28/2026,$89.09,381036338163	,$0.00,$0.00,$11.10,$0.00,$0.00,5/4/2026,MERS/Missouri Goodwill Industries
62180676,4/28/2026,262162214,Tripp Nyc Daang Goodman Dark Wash Wide Leg Zip Off Bondage Cargo Jeans Size 34,Clothing > Women's Clothing > Jeans,1,$51.00,4/27/2026,4/28/2026,$64.13,380938647145	,$0.00,$0.00,$13.13,$0.00,$0.00,4/30/2026,Goodwill of Greater Washington D.C. -VA
62180705,4/28/2026,261807946,Tripp NYC Men's Black/Blue Wide Leg Convertible Strappy Cargo Pants,Clothing > Men's Clothing > Pants > Size M,1,$46.00,4/27/2026,4/28/2026,$49.00,9434636106616274533931	,$0.00,$0.00,$0.01,$2.99,$0.00,4/30/2026,Goodwill-Easter Seals MN
62184173,4/28/2026,262469897,Tripp NYC Women's Black Faux Leather Pants Size 30,Clothing > Women's Clothing > Pants > Size 30,1,$19.95,4/28/2026,4/28/2026,$25.94,871207864534	,$0.00,$0.00,$5.99,$0.00,$0.00,4/29/2026,Goodwill of Central & Southern Indiana
62193763,4/28/2026,261938543,Eileen Fisher Woman 1X Heavyweight Silk Georgette Crepe Luxe Trouser,Clothing > Women's Clothing > Pants > Size 1X,1,$36.00,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261938919,White House Black Market Women's Military Style Jacket Size 2,Clothing > Women's Clothing > Outerwear > Size 2,1,$24.89,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261941203,Women's Black Embroidered Sherwani Set with Scarf and Pants Size 12,Wedding > Misc,1,$9.49,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261950248,J.Crew Thompson Men's 42R Linen Blazer Gray Plaid,Clothing > Men's Clothing > Vests > Size L,1,$32.00,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261950995,Dr. Martens Black Leather Lace-Up Shoes Size 9,Clothing > Children's Clothing > Shoes Boys' > Size 9,1,$7.99,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261951411,Men's Portland Trail Blazers Pro Player NBA Jacket Size Small,Clothing > Men's Clothing > Vests > Size S,1,$21.00,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261951712,Michael Kors Women's Faux Leopard Fur Jacket Size L,Clothing > Women's Clothing > Outerwear > Size L,1,$18.02,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193763,4/28/2026,261954794,Viking Armored Motorcycle Shirt Jacket,Clothing > Men's Clothing > Vests > Size XXL,1,$26.00,4/28/2026,4/28/2026,$218.13,871285956073	,$0.00,$0.00,$10.74,$32.00,$0.00,4/30/2026,Goodwill Industries of Lane & South Coast Counties
62193875,4/28/2026,261614342,Vintage Gray Military Style Jacket with Decorative Buttons,Clothing > Men's Clothing > Retro/Vintage,1,$60.08,4/25/2026,4/28/2026,$446.10,523268119810	,$0.00,$0.00,$0.02,$0.00,$0.00,5/1/2026,Goodwill of the Olympics and Rainier Region
62193875,4/28/2026,261798542,"Louis Vuitton Cropped Bomber Jacket, Size 34",Clothing > Women's Clothing > Outerwear > Size XS,1,$386.00,4/28/2026,4/28/2026,$446.10,523268119810	,$0.00,$0.00,$0.02,$0.00,$0.00,5/1/2026,Goodwill of the Olympics and Rainier Region
62193982,4/28/2026,261899035,Black Sequin Open Jacket-sz 44,Clothing > Women's Clothing,1,$15.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62193982,4/28/2026,261899066,A History of the English-Speaking Peoples by Winston S. Churchill (4 Volumes),Books > Non-Fiction > History,1,$30.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62193982,4/28/2026,261899069,Brown Crinkle Faux Fur Trim Jacket - size M/L,Clothing > Women's Clothing > Outerwear,1,$15.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62193982,4/28/2026,261899080,NWT White House Black Market White Cotton Blend Accented Capri's size 12,Clothing > Women's Clothing > Pants > Size 12,1,$15.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62193982,4/28/2026,261930127,Vintage Sears Outerwear Bomber Jacket size Large,Clothing > Men's Clothing > Outerwear > Size L,1,$20.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62193982,4/28/2026,261955210,Vintage Leather Satchel with Brass Buckles,Travel/Luggage > Briefcases,1,$21.00,4/28/2026,4/28/2026,$139.62,871280725397	,$0.00,$0.00,$11.62,$12.00,$0.00,4/30/2026,Southern Oregon Goodwill Industries
62227362,4/29/2026,261917237,"Nwt/ New White House Black Market Women's Jacket, Small",Clothing > Women's Clothing > Outerwear,1,$15.99,4/28/2026,4/29/2026,$22.99,381025519718	,$0.00,$0.00,$5.00,$2.00,$0.00,5/4/2026,Goodwill of the Heartland
62227372,4/29/2026,262036880,VTG Sioni Sweater Women's Gray Patchwork Whimsigoth Grunge Penny Lane SZM,Clothing > Women's Clothing > Sweaters > Size M,1,$14.99,4/27/2026,4/29/2026,$26.42,871430246900	,$0.00,$0.00,$9.43,$2.00,$0.00,5/5/2026,Easterseals-Goodwill Northern Rocky Mountain-Boise
62227431,4/29/2026,261926824,Invicta Coalition Forces Chronograph Watch with Box and Warranty Card,Jewelry & Gemstones > Watches > Men's Watches,1,$69.01,4/28/2026,4/29/2026,$144.80,871439678640	,$0.00,$0.00,$8.80,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227431,4/29/2026,261929259,WWII U.S. Army 'Ike' Eisenhower Wool Jacket Size 40R with Insignia,Collectibles > Military Memorabilia > Uniforms,1,$24.99,4/28/2026,4/29/2026,$144.80,871439678640	,$0.00,$0.00,$8.80,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227431,4/29/2026,261936250,"Garbage Pail Kids Horror-ible Sticker Cards Box and Card Set (2019, Topps)",Collectibles > Post Cards/Photographs/Stationery,1,$30.00,4/28/2026,4/29/2026,$144.80,871439678640	,$0.00,$0.00,$8.80,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227476,4/29/2026,261919094,Collection of Assorted Mineral and Gemstone Samples in Glass Bottles,Glass > Fine Crystal,1,$55.00,4/28/2026,4/29/2026,$95.57,871440382935	,$0.00,$0.00,$11.10,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227476,4/29/2026,261973828,Servus Steel Toe Fire Boots Reflexshin Protekshin Black/Yellow Size 17-75,Clothing > Men's Clothing > Accessories,1,$7.98,4/28/2026,4/29/2026,$95.57,871440382935	,$0.00,$0.00,$11.10,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227476,4/29/2026,262080719,"Teller Original Imported Double-Breasted Cashmere Coat, Size 49, Gray",Clothing > Women's Clothing > Outerwear > Size 12W,1,$9.49,4/29/2026,4/29/2026,$95.57,871440382935	,$0.00,$0.00,$11.10,$12.00,$0.00,5/5/2026,Goodwill Industries of Lane & South Coast Counties
62227506,4/29/2026,261974815,"Wilsons Leather Hooded Jacket with Faux Fur Lining, Size Large",Clothing > Men's Clothing > Vests > Size L,1,$7.98,4/28/2026,5/1/2026,$21.41,871318818671	,$0.00,$0.00,$9.43,$4.00,$0.00,5/1/2026,Goodwill Industries of Lane & South Coast Counties
62227517,4/29/2026,261395991,Killstar Dahlia Velvet Camisole Crop Top Small,Clothing > Women's Clothing,1,$23.00,4/27/2026,4/29/2026,$66.45,871309152375	,$0.00,$0.00,$10.44,$0.00,$0.00,5/1/2026,Goodwill San Diego and Imperial Counties
62227517,4/29/2026,261693178,"Grateful Dead, the Board Game By University Games, Sealed",Toys/Dolls/Games > Games,1,$33.01,4/28/2026,4/29/2026,$66.45,871309152375	,$0.00,$0.00,$10.44,$0.00,$0.00,5/1/2026,Goodwill San Diego and Imperial Counties
62240216,4/30/2026,261993286,"8 Misc Vintage HC Books: Charlie and the Chocolate Factory, Rubaiyat & More",Books > Antique/Collectible,1,$10.00,4/28/2026,4/30/2026,$24.90,871321049138	,$0.00,$0.00,$14.90,$0.00,$0.00,5/1/2026,Southern Oregon Goodwill Industries
62240248,4/30/2026,262055752,NWT Kristen Blake Reversible Multicolor Fur Vest size Medium,Clothing > Women's Clothing > Vests > Size M,1,$20.00,4/29/2026,4/30/2026,$32.23,871308855090	,$0.00,$0.00,$8.24,$3.99,$0.00,5/1/2026,Southern Oregon Goodwill Industries
62257127,5/1/2026,261916851,Vintage 1950's Palley Supply War Surplus Catalog,Books > Antique/Collectible,1,$12.99,4/28/2026,5/1/2026,$26.37,381093788750	,$0.00,$0.00,$11.38,$2.00,$0.00,5/6/2026,Goodwill of the Heartland
62257175,5/1/2026,261456463,Steampunk Themed Top Hat with Clock and Gear Design,Clothing > Women's Clothing > Hats,1,$21.00,4/24/2026,5/2/2026,$40.82,871720629652	,$0.00,$0.00,$17.82,$2.00,$0.00,5/12/2026,Goodwill Industries of Upstate/Midlands South Carolina - GREENVILLE
62284357,5/2/2026,262260714,Pop Mart Labubu The Monsters Have a Seat SISI Vinyl Plush.,Collectibles > Plush Toys,1,$24.00,4/27/2026,5/2/2026,$27.01,9400136208303501531604	,$0.00,$0.00,$0.01,$3.00,$0.00,5/6/2026,Marion Goodwill Industries
62287204,5/2/2026,262357876,2pc. Classic Cyberpunk Helmets,Miscellaneous,1,$67.00,4/30/2026,5/2/2026,$84.50,871525497727	,$0.00,$0.00,$14.51,$2.99,$0.00,5/7/2026,Goodwill Industries of North Florida
62288196,5/2/2026,262531662,Killstar Lilac Blaire B*tch Mini Skirt W/Front Zipper & Detachable Straps 4XL,Clothing > Women's Clothing > Skirts,1,$9.99,5/2/2026,5/2/2026,$19.72,381022327480	,$0.00,$0.00,$9.73,$0.00,$0.00,5/4/2026,MERS/Missouri Goodwill Industries
62293550,5/2/2026,262399860,Weird Worlds #1 Magazine Battlestar Galactica Frank Frazetta Asimov Bradbury,Miscellaneous > Magazines,1,$8.00,4/30/2026,5/2/2026,$41.69,381062068658	,$0.00,$0.00,$10.88,$5.00,$0.00,5/5/2026,"Goodwill Industries of Central North Carolina, Inc."
62293550,5/2/2026,262536527,Men's True Religion Canvas Hanabel Fold Over Sneakers Size 9,Clothing > Men's Clothing > Shoes Men's,1,$10.53,5/2/2026,5/2/2026,$41.69,381062068658	,$0.00,$0.00,$10.88,$5.00,$0.00,5/5/2026,"Goodwill Industries of Central North Carolina, Inc."
62293550,5/2/2026,262536554,Vintage Twisted Stem Goblet Made in Spain,"Collectibles > Cups, Trays, Vases",1,$7.28,5/2/2026,5/2/2026,$41.69,381062068658	,$0.00,$0.00,$10.88,$5.00,$0.00,5/5/2026,"Goodwill Industries of Central North Carolina, Inc."
62293591,5/2/2026,262286284,"Bag of Dice Critical Role, and Other Dice in Bag",Toys/Dolls/Games,1,$21.00,5/1/2026,5/2/2026,$47.73,381003016272	,$0.00,$0.00,$10.74,$6.00,$0.00,5/3/2026,Goodwill of Greater Milwaukee and Chicago
62293591,5/2/2026,262355325,NWT New York & Company Women's Navy Blue Pants Size 12,Clothing > Women's Clothing > Pants > Size 12,1,$9.99,5/2/2026,5/2/2026,$47.73,381003016272	,$0.00,$0.00,$10.74,$6.00,$0.00,5/3/2026,Goodwill of Greater Milwaukee and Chicago
62293626,5/2/2026,262399023,"925 Sterling Silver with Flat Black Oval Onyx Stone Ring Size 7, 9.8 grams",Jewelry & Gemstones > Rings,1,$20.00,5/2/2026,5/2/2026,$58.97,871382132490	,$0.00,$0.00,$13.98,$7.98,$0.00,5/4/2026,Southern Oregon Goodwill Industries
62293626,5/2/2026,262404269,Clara Beau 2-Strand Silver Tone Chain Necklace with Crystal Flower Pendants,Jewelry & Gemstones > Necklaces,1,$17.01,5/2/2026,5/2/2026,$58.97,871382132490	,$0.00,$0.00,$13.98,$7.98,$0.00,5/4/2026,Southern Oregon Goodwill Industries
62293675,5/2/2026,261984954,H.P. Lovecraft Tales of Horror Hardcover Canterbury Classics 2017,Books,1,$19.94,4/28/2026,5/2/2026,$83.49,523268149103	,$0.00,$0.00,$0.03,$0.00,$0.00,5/8/2026,Goodwill of the Olympics and Rainier Region
62293675,5/2/2026,262283975,Chetta B Evening Navy Lace Dress - Size 12,Clothing > Women's Clothing > Formalwear > Size 12,1,$29.99,5/2/2026,5/2/2026,$83.49,523268149103	,$0.00,$0.00,$0.03,$0.00,$0.00,5/8/2026,Goodwill of the Olympics and Rainier Region
62293675,5/2/2026,262290922,Citron Santa Monica Collection XL Sheer Velvet Button-Up Shirt,Clothing > Women's Clothing > Shirts/Blouses > Size XL,1,$33.53,5/2/2026,5/2/2026,$83.49,523268149103	,$0.00,$0.00,$0.03,$0.00,$0.00,5/8/2026,Goodwill of the Olympics and Rainier Region
62299153,5/3/2026,262498920,Tripp NYC Black and Purple Corset Womens XS,Clothing > Women's Clothing > Shirts/Blouses > Size XS,1,$81.00,5/2/2026,5/5/2026,$91.80,871668931652	,$0.00,$0.00,$8.80,$2.00,$0.00,5/11/2026,Easterseals-Goodwill Northern Rocky Mountain-Boise
62299386,5/3/2026,262973127,Vtg Y2K Joseph Ribkoff Halter Dress Size 8 Black Ruffle Vamp Witchy Whimsigoth,Clothing > Women's Clothing > Dresses,1,$9.99,5/3/2026,5/3/2026,$19.72,381055396850	,$0.00,$0.00,$9.73,$0.00,$0.00,5/5/2026,MERS/Missouri Goodwill Industries
62299413,5/3/2026,262973176,Vera Wang Black Animal Print Velvet Long Sleeve Top Size Small Whimsigoth Witchy,Clothing > Women's Clothing > Shirts/Blouses,1,$9.99,5/3/2026,5/3/2026,$19.72,381038778815	,$0.00,$0.00,$9.73,$0.00,$0.00,5/4/2026,MERS/Missouri Goodwill Industries
62299550,5/3/2026,262843081,Vince Women's Officecore Businesscore Sleek Corporate Goth Black Size 8 Pants,Clothing > Women's Clothing > Pants > Size 8,1,$14.99,5/3/2026,5/3/2026,$20.98,524623467591	,$0.00,$0.00,$5.99,$0.00,$0.00,5/6/2026,Goodwill Industries of the Columbia Willamette
62335207,5/4/2026,262726335,"4 Roleplay Game Books Including Warped, Maggot Machine, Cosmic Dark, & Dukk Borg",Books,1,$40.31,5/4/2026,5/12/2026,$101.20,381337185569	,$0.00,$0.00,$17.60,$7.98,$0.00,5/15/2026,Goodwill Monocacy Valley
62335207,5/4/2026,262729052,"Katana-Ra, Cloudbreaker Alliance, and Cthulhu Wars Roleplay Game Book Collection",Books,1,$35.31,5/4/2026,5/12/2026,$101.20,381337185569	,$0.00,$0.00,$17.60,$7.98,$0.00,5/15/2026,Goodwill Monocacy Valley
62335276,5/4/2026,262725913,Old Gods of Appalachia and Heart The City Beneath Roleplaying Game Book Sets,Books,1,$40.00,5/4/2026,5/4/2026,$97.37,381133491491	,$0.00,$0.00,$19.39,$7.98,$0.00,5/7/2026,Goodwill Monocacy Valley
62335276,5/4/2026,262730236,"Roleplay Game Books Including They Feed on Fear, Not A Place Of Honor, and More",Books,1,$30.00,5/4/2026,5/4/2026,$97.37,381133491491	,$0.00,$0.00,$19.39,$7.98,$0.00,5/7/2026,Goodwill Monocacy Valley
62335495,5/4/2026,262520971,Morgan & Co. Women's Halter Illusion Bodice Maxi Black Size 3 Dress,Clothing > Juniors' Clothing > Dresses > Size 3,1,$19.99,5/2/2026,5/4/2026,$25.98,524623469620	,$0.00,$0.00,$5.99,$0.00,$0.00,5/7/2026,Goodwill Industries of the Columbia Willamette
62390565,5/6/2026,262705846,8pc 1960s 1970s Heavy Metal & Classic Rock Vinyl Lp Records Bundle,Movies & Music > Music > Records/8-Track,1,$21.00,5/6/2026,5/12/2026,$33.17,871819154935	,$0.00,$0.00,$12.17,$0.00,$0.00,5/14/2026,Goodwill San Diego and Imperial Counties
62508884,5/12/2026,262607810,Flavor Brand Black Patent Over The Knee Punk Goth Boots Womens 7.5,Clothing > Women's Clothing > Shoes Women's > Size 7.5,1,$19.99,5/3/2026,5/12/2026,$40.29,871809014813	,$0.00,$0.00,$18.30,$2.00,$0.00,5/14/2026,Goodwill of Central & Southern Indiana
62508895,5/12/2026,262783427,"Tripp NYC Black Tiered Mesh Skirt Size 14, 100% Nylon",Clothing > Women's Clothing > Skirts > Size 14,1,$14.99,5/3/2026,5/12/2026,$19.99,871946181122	,$0.00,$0.00,$0.01,$4.99,$0.00,5/18/2026,"Goodwill Industries of Northwest North Carolina, Inc."
62508904,5/12/2026,262470610,3 Everyday Heroes Role-Playing Game Books: Core Rulebook/The Crow & More,Books,1,$46.00,5/4/2026,5/12/2026,$62.05,871753514497	,$0.00,$0.00,$13.05,$3.00,$0.00,5/13/2026,"Goodwill Industries of the Chesapeake, Inc."
62508920,5/12/2026,262707801,Women's Y2k / 90s Vintage Goth Clothing Reseller Wholesale Lot Bundle Box - 15pc,Clothing > Women's Clothing > Retro/Vintage,1,$101.00,5/4/2026,5/12/2026,$101.01,871764765056	,$0.00,$0.00,$0.01,$0.00,$0.00,5/13/2026,"Goodwill Industries of South Central Wisconsin, Inc."
62508950,5/12/2026,262524909,"Star Trek Adventures ""The Roleplaying Game"" RPG Core Rulebook",Books,1,$27.00,5/4/2026,5/12/2026,$27.01,381316103917	,$0.00,$0.00,$0.01,$0.00,$0.00,5/14/2026,Goodwill Keystone Area - Reading
62508963,5/12/2026,262685327,Heavy Metal Magazine Summer 2011 - War of the Worlds Special,Collectibles > Comic Books,1,$9.99,5/6/2026,5/12/2026,$19.04,9400109105114690175931	,$0.00,$0.00,$9.05,$0.00,$0.00,5/14/2026,Corbet Rd NCPA Dubois
62508979,5/12/2026,262584975,Marvelocity: The Marvel Comics Art of Alex Ross (Pantheon Graphic Library),Collectibles > Comic Books,1,$7.99,5/5/2026,5/12/2026,$34.93,871754929615	,$0.00,$0.00,$13.05,$6.90,$0.00,5/13/2026,"Goodwill Industries of Delaware & Delaware County, Inc."
62508979,5/12/2026,262663004,The Sandman #1 Graphic Novel by Neil Gaiman,Books,1,$6.99,5/5/2026,5/12/2026,$34.93,871754929615	,$0.00,$0.00,$13.05,$6.90,$0.00,5/13/2026,"Goodwill Industries of Delaware & Delaware County, Inc."
62509002,5/12/2026,262607424,Vertigo The Sandman by Neil Gaiman Comic Book Lot,Collectibles > Comic Books,1,$46.00,5/5/2026,5/12/2026,$62.30,871747523235	,$0.00,$0.00,$14.30,$2.00,$0.00,5/13/2026,Goodwill-Suncoast
62509064,5/12/2026,262982775,Star Wars: The Empire Strikes Back Movie Poster 1980,Collectibles > Star Wars,1,$36.88,5/6/2026,5/12/2026,$61.75,381309713235	,$0.00,$0.00,$9.88,$0.00,$0.00,5/14/2026,Goodwill of Greater Washington D.C. -VA
62509064,5/12/2026,262982955,1980 Star Wars: The Empire Strikes Back Promo Poster,Collectibles > Star Wars,1,$14.99,5/6/2026,5/12/2026,$61.75,381309713235	,$0.00,$0.00,$9.88,$0.00,$0.00,5/14/2026,Goodwill of Greater Washington D.C. -VA
62509093,5/12/2026,262701473,Tripp NYC Dropout Plaid Mini Dress-Size Small,Clothing > Women's Clothing > Dresses > Size S,1,$61.00,5/6/2026,5/12/2026,$73.09,871775111734	,$0.00,$0.00,$8.10,$3.99,$0.00,5/13/2026,Southern Oregon Goodwill Industries
62509113,5/12/2026,263105598,Neil Gaiman American Gods & Anansi Boys Hardcover Book,For The Home > Home Decor,1,$9.99,5/10/2026,5/12/2026,$21.75,9434636106616274594628	,$0.00,$0.00,$8.76,$3.00,$0.00,5/15/2026,Evergreen Goodwill
62510317,5/12/2026,262970645,Gothic Fantasies: The Paintings of Anne Sudworth,Books > Non-Fiction > Art & Photography,1,$12.00,5/8/2026,5/12/2026,$50.14,871774065323	,$0.00,$0.00,$5.16,$7.98,$0.00,5/13/2026,Southern Oregon Goodwill Industries
62510317,5/12/2026,263508046,1982 Book Eye of Cat by Roger Zelazny Timescape Books Publisher,Books > Antique/Collectible,1,$25.00,5/12/2026,5/12/2026,$50.14,871774065323	,$0.00,$0.00,$5.16,$7.98,$0.00,5/13/2026,Southern Oregon Goodwill Industries
62510512,5/12/2026,262725721,Women's Free People Vintage Style Tunic Dress W/Tie Belt 100% Wool Size M,Clothing > Women's Clothing > Dresses,1,$9.99,5/6/2026,5/12/2026,$42.29,871768655530	,$0.00,$0.00,$15.31,$4.00,$0.00,5/13/2026,Goodwill Industries of Northern Illinois
62510512,5/12/2026,263745548,Women's Suicide Squad Harley Quinn Property of Joker Jacket Size XL,Clothing > Women's Clothing > Outerwear > Size XL,1,$12.99,5/12/2026,5/12/2026,$42.29,871768655530	,$0.00,$0.00,$15.31,$4.00,$0.00,5/13/2026,Goodwill Industries of Northern Illinois
62510716,5/12/2026,262985518,Killstar Black Velvet Dress with Moon and Faux Leather Collar - Size L,Clothing > Women's Clothing > Dresses > Size L,1,$43.00,5/9/2026,5/12/2026,$43.01,92419931507372543400206523	,$0.00,$0.00,$0.01,$0.00,$0.00,5/19/2026,Goodwill of the Olympics and Rainier Region
